Age,Gender,Marital_Status,Family_Members,Education,Occupation,Job_Title,Income,Current_Product,Current_Product_Type,Current_Coverage,New_Product_Type,New_Coverage,Rating,target
57.0,F,Married,4.0,MD,SPT,PG,9.605296472,Yes,ANS,15000000.0,TLE,1000000.0,Warm,0
49.0,M,Married,2.0,MD,SE,FH,2.531111604,Yes,ANS,50000.0,TLE,15000000.0,Cold,0
28.0,F,Married,3.0,UHS,SE,CB,1.134700412,No,NO,0.0,INV,15000000.0,Cold,0
38.0,F,Single,4.0,MD,SPT,PR,7.138032608,Yes,TLE,4000000.0,ANS,1000000.0,Hot,1
51.0,F,Divorced,4.0,BD,SE,FH,3.0,No,NO,0.0,TLE,2000000.0,Cold,0
45.0,M,Married,4.0,BD,SE,FH,2.362379063,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
40.0,M,Married,9.0,MD,SPT,PR,6.551289299,Yes,ANS,1000000.0,TLE,5000000.0,Warm,0
37.0,F,Divorced,6.0,BD,SPT,PG,9.559271694,Yes,PMT,15000000.0,ANS,15000000.0,Hot,1
54.0,F,Married,2.0,BD,SPT,PG,10.0,Yes,ANS,1000000.0,INV,5000000.0,Warm,0
22.0,F,Divorced,2.0,MD,SPT,RR,9.284102559,Yes,ANS,3000000.0,TLE,1000000.0,Hot,1
37.0,F,Divorced,3.0,MD,SE,FH,2.34539547,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
28.0,M,Single,1.0,BD,SPT,RR,9.318840982,No,NO,0.0,PMT,3000000.0,Hot,1
47.0,F,Married,2.0,BD,SE,FH,2.5073858,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
53.0,M,Divorced,1.0,BD,SE,FH,2.72394322,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
37.0,M,Divorced,8.0,BD,SE,PG,9.581968907,Yes,INV,15000000.0,TLE,5000000.0,Hot,1
36.0,F,Divorced,1.0,BD,SPT,RR,9.604520788,Yes,ANS,1000000.0,PMT,15000000.0,Hot,1
36.0,F,Married,6.0,BD,SPT,PR,6.119249509,No,NO,0.0,TLE,2000000.0,Hot,1
38.0,M,Married,8.0,PD,SE,FH,2.41392728,No,NO,0.0,ANS,15000000.0,Cold,0
42.0,M,Single,2.0,MD,SPT,RR,9.80170741,Yes,INV,2000000.0,ANS,5000000.0,Warm,1
52.0,M,Married,3.0,MD,SPT,BA,8.0,Yes,ANS,15000000.0,TLE,5000000.0,Warm,0
38.0,F,Divorced,1.0,MD,SE,FH,2.255845894,No,NO,0.0,TLE,15000000.0,Cold,0
44.0,M,Married,6.0,LHS,SFT,OT,2.52277536,Yes,TLE,3000000.0,ANS,2000000.0,Cold,0
47.0,M,Divorced,1.0,UHS,SPT,OC,5.888999667,Yes,ANS,15000000.0,TLE,3000000.0,Warm,1
27.0,F,Married,8.0,BD,SPT,BA,5.060208828,Yes,END,15000000.0,PMT,15000000.0,Hot,0
49.0,M,Married,9.0,PD,SE,FH,2.759200409,Yes,ANS,1000000.0,TLE,2000000.0,Cold,1
21.0,F,Single,2.0,UHS,SPT,PA,4.102475213,No,NO,0.0,END,3000000.0,Hot,1
56.0,F,Married,9.0,UHS,SE,OT,2.944732321,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
41.0,F,Divorced,4.0,PD,SE,FH,2.403051556,Yes,ANS,2000000.0,TLE,2000000.0,Cold,0
35.0,F,Married,6.0,PD,SPT,PG,9.553741991,No,NO,0.0,TLE,3000000.0,Hot,1
26.0,M,Married,2.0,MD,SPT,PG,9.344029273,No,NO,0.0,INV,4000000.0,Hot,0
58.0,F,Divorced,6.0,BD,SPT,RR,10.0,Yes,ANS,15000000.0,TLE,15000000.0,Warm,0
50.0,M,Married,5.0,LHS,SE,CF,2.770921661,No,NO,0.0,ANS,15000000.0,Cold,0
59.0,F,Divorced,6.0,BD,SPT,PR,8.0,Yes,INV,15000000.0,ANS,2000000.0,Warm,0
36.0,M,Married,9.0,BD,SE,FH,1.642714437,Yes,ANS,4000000.0,TLE,15000000.0,Cold,0
50.0,M,Married,3.0,BD,SE,FH,2.367496143,Yes,TLE,3000000.0,ANS,2000000.0,Cold,0
47.0,M,Divorced,2.0,UHS,SPT,DD,1.670931826,No,NO,0.0,ANS,15000000.0,Cold,0
33.0,M,Married,8.0,MD,SE,FH,2.065004684,Yes,END,15000000.0,ANS,1000000.0,Cold,0
41.0,M,Divorced,5.0,PD,SPT,PG,9.701938129,Yes,PMT,2000000.0,INV,15000000.0,Warm,1
28.0,M,Single,1.0,MD,SE,FH,1.897219031,No,NO,0.0,INV,2000000.0,Cold,0
18.0,M,Single,2.0,LHS,SFT,OC,4.330985274,No,NO,0.0,INV,15000000.0,Hot,1
32.0,M,Married,9.0,MD,SE,PG,9.206768493,No,NO,0.0,END,2000000.0,Hot,1
46.0,F,Divorced,7.0,LHS,SE,CB,1.546010678,No,NO,0.0,PMT,15000000.0,Cold,0
29.0,M,Married,5.0,MD,SPT,PR,6.40191304,No,NO,0.0,END,15000000.0,Hot,1
59.0,M,Married,5.0,BD,SPT,PG,9.983697763,Yes,ANS,1000000.0,INV,2000000.0,Warm,1
43.0,F,Married,2.0,UHS,SPT,OT,3.5,No,NO,0.0,TLE,1000000.0,Cold,0
27.0,F,Married,6.0,MD,SPT,PR,5.411099946,No,NO,0.0,END,15000000.0,Hot,1
46.0,M,Married,8.0,LHS,SFT,DD,1.616188877,Yes,TLE,1000000.0,ANS,15000000.0,Cold,0
40.0,M,Single,1.0,BD,SE,FH,2.421630779,No,NO,0.0,TLE,15000000.0,Cold,0
53.0,M,Divorced,4.0,BD,SPT,RR,9.491302825,Yes,PMT,1000000.0,INV,1000000.0,Warm,0
59.0,M,Divorced,1.0,BD,SPT,PR,8.0,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
20.0,M,Married,2.0,LHS,SFT,CB,1.0,No,NO,0.0,END,15000000.0,Cold,0
57.0,M,Married,2.0,MD,SPT,BA,7.363250141,Yes,INV,15000000.0,ANS,5000000.0,Warm,0
55.0,F,Divorced,5.0,MD,SE,FH,2.644444823,Yes,TLE,2000000.0,ANS,2000000.0,Cold,0
37.0,F,Married,4.0,UHS,SE,OT,2.53649208,Yes,ANS,50000.0,TLE,3000000.0,Cold,1
52.0,M,Divorced,6.0,BD,SE,FH,2.734021885,Yes,TLE,50000.0,ANS,15000000.0,Cold,0
33.0,M,Single,6.0,PD,SE,FH,2.588707345,No,NO,0.0,END,1000000.0,Cold,0
45.0,M,Married,4.0,PD,SE,FH,2.318435374,Yes,TLE,4000000.0,ANS,1000000.0,Cold,0
25.0,M,Married,7.0,LHS,SFT,OM,2.385642663,No,NO,0.0,INV,1000000.0,Warm,0
56.0,F,Married,3.0,MD,SPT,RR,9.766626778,Yes,INV,15000000.0,TLE,2000000.0,Warm,0
19.0,M,Single,4.0,LHS,SE,DD,1.123316135,No,NO,0.0,PMT,1000000.0,Cold,0
56.0,M,Divorced,6.0,MD,SPT,PG,9.770590235,Yes,ANS,1000000.0,INV,15000000.0,Warm,0
54.0,F,Married,3.0,UHS,SE,OT,3.072451507,Yes,ANS,2000000.0,TLE,1000000.0,Cold,0
26.0,M,Single,1.0,UHS,SE,DD,1.114307171,No,NO,0.0,INV,1000000.0,Cold,0
55.0,F,Divorced,10.0,LHS,SFT,OC,6.372565624,No,NO,0.0,ANS,1000000.0,Warm,1
30.0,F,Married,2.0,UHS,SE,OT,2.748879314,No,NO,0.0,PMT,15000000.0,Cold,0
40.0,M,Married,5.0,PD,SE,FH,2.59602016,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
35.0,M,Divorced,3.0,MD,SPT,RR,9.373948879,Yes,INV,3000000.0,TLE,4000000.0,Hot,1
52.0,F,Married,5.0,NE,SPT,DD,1.844764381,Yes,PMT,4000000.0,ANS,15000000.0,Cold,0
48.0,M,Divorced,4.0,PD,SPT,PG,9.646287653,Yes,ANS,4000000.0,INV,15000000.0,Warm,0
22.0,M,Single,6.0,MD,SPT,RR,9.398974666,Yes,ANS,15000000.0,END,5000000.0,Hot,1
24.0,M,Single,1.0,PD,SE,PG,9.0,Yes,TLE,3000000.0,END,15000000.0,Hot,0
50.0,M,Married,7.0,BD,SE,FH,2.610934989,No,NO,0.0,TLE,2000000.0,Cold,0
28.0,M,Single,7.0,PD,SE,FH,1.740152446,Yes,TLE,15000000.0,INV,1000000.0,Cold,0
30.0,M,Married,5.0,BD,SPT,PG,9.205162454,No,NO,0.0,TLE,1000000.0,Hot,1
25.0,M,Married,2.0,NE,SE,DD,1.065676421,No,NO,0.0,END,1000000.0,Cold,0
23.0,F,Divorced,4.0,BD,SPT,RR,9.0,No,NO,0.0,ANS,5000000.0,Hot,1
31.0,F,Married,2.0,PD,SPT,PG,9.240247468,Yes,INV,2000000.0,TLE,5000000.0,Hot,1
58.0,F,Divorced,2.0,PD,SPT,RR,9.904212501,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
31.0,F,Married,9.0,LHS,SFT,CB,1.102024728,Yes,PMT,50000.0,END,1000000.0,Cold,0
22.0,F,Single,1.0,BD,SE,FH,1.873362011,No,NO,0.0,INV,1000000.0,Cold,0
41.0,M,Married,2.0,BD,SE,FH,2.591131896,No,NO,0.0,ANS,15000000.0,Cold,0
45.0,M,Married,2.0,LHS,SFT,DD,1.579607618,No,NO,0.0,TLE,15000000.0,Cold,0
21.0,F,Married,6.0,NE,SPT,OC,4.429645359,No,NO,0.0,END,15000000.0,Hot,1
37.0,M,Single,10.0,BD,SPT,PG,9.621089507,No,NO,0.0,INV,15000000.0,Hot,1
50.0,M,Married,2.0,BD,SE,FH,2.739002952,No,NO,0.0,TLE,1000000.0,Cold,0
23.0,F,Single,3.0,UHS,SPT,CB,1.0,No,NO,0.0,INV,1000000.0,Cold,0
53.0,F,Divorced,6.0,BD,SPT,PG,9.763499024,Yes,ANS,1000000.0,PMT,5000000.0,Warm,1
55.0,F,Married,10.0,MD,SPT,PR,8.0,Yes,TLE,3000000.0,ANS,15000000.0,Warm,1
31.0,M,Divorced,2.0,BD,SPT,BA,5.745939091,No,NO,0.0,END,3000000.0,Hot,1
38.0,M,Married,6.0,BD,SPT,BA,5.977541105,Yes,ANS,2000000.0,PMT,1000000.0,Hot,1
37.0,F,Single,6.0,BD,SPT,PG,9.295759522,No,NO,0.0,INV,15000000.0,Hot,1
29.0,M,Single,6.0,BD,SE,FH,1.934611039,No,NO,0.0,INV,2000000.0,Cold,0
54.0,F,Divorced,2.0,MD,SE,FH,2.352847624,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
19.0,M,Single,3.0,NE,SPT,DD,1.057549049,No,NO,0.0,END,15000000.0,Cold,0
37.0,M,Single,5.0,BD,SE,FH,2.298460834,No,NO,0.0,TLE,15000000.0,Cold,0
49.0,F,Married,4.0,UHS,SPT,DD,1.794106514,Yes,PMT,50000.0,ANS,1000000.0,Cold,0
31.0,F,Divorced,7.0,NE,SPT,DD,1.480836712,No,NO,0.0,PMT,1000000.0,Cold,0
27.0,M,Single,7.0,BD,SPT,PG,9.0,No,NO,0.0,TLE,5000000.0,Hot,1
31.0,F,Single,10.0,MD,SE,PG,9.137121284,No,NO,0.0,INV,3000000.0,Hot,1
44.0,F,Married,5.0,MD,SE,FH,2.662819275,No,NO,0.0,TLE,15000000.0,Cold,0
45.0,M,Single,6.0,PD,SPT,PR,5.974954585,No,NO,0.0,ANS,1000000.0,Warm,1
24.0,M,Married,5.0,MD,SPT,RR,9.116714123,No,NO,0.0,ANS,3000000.0,Hot,1
20.0,M,Single,5.0,LHS,SE,DD,1.140903805,Yes,INV,15000000.0,ANS,1000000.0,Cold,0
22.0,M,Single,2.0,PD,SE,FH,1.723888906,No,NO,0.0,TLE,15000000.0,Cold,0
27.0,M,Married,2.0,BD,SE,PG,9.074478479,Yes,END,4000000.0,ANS,15000000.0,Hot,1
27.0,F,Married,7.0,UHS,SPT,PA,4.711637526,Yes,ANS,15000000.0,INV,2000000.0,Hot,1
24.0,M,Married,10.0,PD,SE,FH,1.5,No,NO,0.0,INV,2000000.0,Cold,0
50.0,M,Married,2.0,LHS,SE,DD,1.789576937,Yes,PMT,3000000.0,TLE,1000000.0,Cold,0
50.0,M,Married,2.0,LHS,SFT,DD,1.987503356,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
28.0,F,Single,4.0,MD,SE,PG,9.274737682,No,NO,0.0,END,15000000.0,Hot,1
27.0,M,Married,2.0,BD,SPT,BA,5.927073719,Yes,PMT,1000000.0,INV,4000000.0,Hot,1
29.0,M,Divorced,7.0,MD,SPT,PG,9.566515416,No,NO,0.0,INV,4000000.0,Hot,1
31.0,M,Married,2.0,UHS,SE,CB,1.297486236,Yes,PMT,15000000.0,INV,15000000.0,Cold,0
44.0,M,Married,5.0,BD,SE,FH,2.907488286,Yes,ANS,4000000.0,TLE,15000000.0,Cold,0
56.0,F,Married,2.0,MD,SPT,BA,6.607985113,Yes,PMT,1000000.0,ANS,2000000.0,Warm,1
44.0,M,Divorced,1.0,MD,SE,FH,2.362937791,Yes,TLE,4000000.0,ANS,2000000.0,Cold,0
46.0,M,Divorced,2.0,MD,SPT,BA,7.162896886,Yes,ANS,15000000.0,INV,2000000.0,Warm,0
22.0,M,Married,2.0,BD,SE,FH,1.86381742,Yes,END,15000000.0,INV,2000000.0,Cold,0
30.0,M,Divorced,7.0,MD,SE,FH,1.771714633,Yes,END,15000000.0,INV,1000000.0,Cold,0
43.0,F,Divorced,8.0,BD,SE,FH,1.882450997,No,NO,0.0,ANS,15000000.0,Cold,0
44.0,F,Married,3.0,UHS,SPT,OC,4.640084918,Yes,ANS,1000000.0,TLE,3000000.0,Warm,0
40.0,M,Married,4.0,UHS,SPT,OT,2.560267985,Yes,TLE,2000000.0,ANS,1000000.0,Cold,0
57.0,F,Married,2.0,NE,SPT,DD,1.98092581,No,NO,0.0,PMT,15000000.0,Cold,0
30.0,F,Married,8.0,NE,SE,OT,2.522235622,Yes,INV,1000000.0,END,15000000.0,Cold,0
30.0,F,Single,3.0,UHS,SPT,DD,1.060723814,No,NO,0.0,PMT,1000000.0,Cold,1
54.0,M,Divorced,2.0,LHS,SE,CB,1.718024955,No,NO,0.0,ANS,1000000.0,Cold,0
51.0,M,Married,6.0,MD,SPT,PG,10.0,No,NO,0.0,INV,3000000.0,Warm,1
25.0,M,Single,2.0,BD,SPT,RR,9.0,No,NO,0.0,END,1000000.0,Hot,1
18.0,M,Married,6.0,NE,SPT,OM,2.0,No,NO,0.0,INV,1000000.0,Warm,1
29.0,M,Married,7.0,PD,SPT,RR,9.188189941,Yes,INV,15000000.0,ANS,3000000.0,Hot,1
39.0,M,Divorced,2.0,MD,SPT,PR,6.043003914,Yes,TLE,15000000.0,ANS,2000000.0,Hot,1
50.0,F,Divorced,6.0,BD,SPT,RR,9.854311438,Yes,ANS,3000000.0,TLE,2000000.0,Warm,0
40.0,M,Married,3.0,BD,SE,FH,2.096453648,Yes,ANS,1000000.0,TLE,1000000.0,Cold,0
22.0,F,Divorced,10.0,LHS,SE,OT,2.026413033,No,NO,0.0,END,3000000.0,Warm,0
18.0,M,Single,1.0,UHS,SPT,DD,1.145387567,No,NO,0.0,PMT,1000000.0,Cold,0
51.0,F,Divorced,3.0,BD,SPT,PG,9.691199421,Yes,INV,3000000.0,ANS,15000000.0,Warm,0
19.0,F,Single,3.0,LHS,SFT,CB,1.0,No,NO,0.0,INV,1000000.0,Cold,0
28.0,F,Divorced,10.0,PD,SE,FH,1.681275283,No,NO,0.0,TLE,1000000.0,Cold,0
60.0,M,Married,5.0,PD,SPT,BA,7.300042254,Yes,ANS,4000000.0,TLE,5000000.0,Warm,0
49.0,M,Divorced,3.0,MD,SE,FH,2.701424989,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
49.0,F,Married,2.0,LHS,SFT,OC,5.782134455,No,NO,0.0,TLE,2000000.0,Warm,1
29.0,M,Married,8.0,UHS,SE,CB,1.485391476,No,NO,0.0,INV,15000000.0,Cold,0
27.0,M,Married,6.0,PD,SPT,PG,9.171180561,No,NO,0.0,END,15000000.0,Hot,1
52.0,F,Divorced,2.0,MD,SE,FH,2.455784513,Yes,ANS,1000000.0,TLE,15000000.0,Cold,1
50.0,F,Married,2.0,PD,SPT,RR,9.514444048,No,NO,0.0,INV,5000000.0,Warm,1
43.0,M,Married,3.0,MD,SE,FH,2.403772107,Yes,TLE,4000000.0,ANS,15000000.0,Cold,1
34.0,M,Married,2.0,BD,SPT,BA,6.112253987,Yes,TLE,3000000.0,PMT,3000000.0,Hot,1
37.0,M,Single,8.0,PD,SPT,PG,9.514317234,Yes,ANS,4000000.0,INV,3000000.0,Hot,1
20.0,F,Single,4.0,NE,SPT,PA,4.217898832,No,NO,0.0,INV,3000000.0,Hot,1
38.0,M,Divorced,2.0,MD,SPT,PG,9.670456919,No,NO,0.0,ANS,15000000.0,Hot,1
31.0,M,Married,5.0,LHS,SFT,OM,2.813573189,Yes,PMT,15000000.0,INV,15000000.0,Cold,0
25.0,F,Married,4.0,MD,SE,FH,2.056967795,Yes,END,2000000.0,ANS,15000000.0,Warm,0
52.0,M,Married,2.0,PD,SE,FH,2.537565029,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
47.0,F,Married,5.0,BD,SPT,RR,9.651144569,Yes,ANS,2000000.0,TLE,5000000.0,Warm,1
42.0,F,Married,7.0,MD,SPT,BA,7.847120225,Yes,TLE,50000.0,ANS,3000000.0,Warm,1
29.0,M,Married,6.0,MD,SE,FH,2.021831798,No,NO,0.0,INV,1000000.0,Warm,0
37.0,F,Divorced,2.0,LHS,SFT,DD,1.447872092,Yes,PMT,4000000.0,TLE,1000000.0,Cold,0
25.0,M,Divorced,6.0,BD,SPT,RR,9.179379584,Yes,INV,3000000.0,END,2000000.0,Hot,1
22.0,F,Married,3.0,BD,SE,FH,1.5,Yes,INV,3000000.0,END,1000000.0,Cold,0
48.0,M,Divorced,2.0,PD,SPT,BA,6.970585238,No,NO,0.0,PMT,1000000.0,Warm,1
20.0,F,Single,4.0,LHS,SFT,OT,2.063778906,Yes,END,50000.0,INV,2000000.0,Warm,0
19.0,M,Single,3.0,LHS,SFT,OM,2.354725644,No,NO,0.0,END,1000000.0,Warm,0
40.0,F,Divorced,6.0,PD,SE,FH,2.556452807,Yes,ANS,15000000.0,TLE,15000000.0,Cold,0
43.0,F,Married,3.0,BD,SPT,BA,6.544542929,Yes,PMT,2000000.0,ANS,2000000.0,Warm,1
47.0,F,Married,2.0,BD,SE,FH,2.297897231,No,NO,0.0,ANS,15000000.0,Cold,0
28.0,F,Single,2.0,BD,SPT,RR,9.267693681,Yes,END,3000000.0,INV,3000000.0,Hot,1
44.0,M,Married,6.0,MD,SE,FH,2.382357975,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
20.0,M,Married,4.0,LHS,SFT,DD,1.090230966,No,NO,0.0,END,1000000.0,Cold,0
30.0,M,Married,2.0,PD,SE,FH,1.824397473,No,NO,0.0,INV,15000000.0,Cold,0
58.0,M,Married,9.0,PD,SE,FH,2.919451444,Yes,TLE,15000000.0,ANS,15000000.0,Cold,0
31.0,M,Divorced,1.0,BD,SPT,PG,9.275254513,Yes,ANS,15000000.0,TLE,15000000.0,Hot,1
44.0,M,Married,2.0,LHS,SFT,OM,2.979005207,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
38.0,M,Divorced,6.0,NE,SE,DD,1.464658694,Yes,PMT,15000000.0,ANS,15000000.0,Cold,0
54.0,M,Married,5.0,BD,SPT,PG,9.662846628,Yes,INV,15000000.0,ANS,15000000.0,Warm,0
41.0,M,Married,7.0,BD,SE,FH,2.369452066,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
47.0,M,Married,3.0,BD,SE,FH,2.617274288,Yes,TLE,1000000.0,ANS,2000000.0,Cold,0
25.0,M,Divorced,4.0,NE,SE,CF,1.5,No,NO,0.0,END,2000000.0,Cold,0
35.0,M,Married,2.0,BD,SPT,BA,5.606231862,Yes,PMT,3000000.0,ANS,5000000.0,Hot,0
27.0,M,Married,10.0,PD,SE,FH,1.552850014,Yes,ANS,15000000.0,INV,15000000.0,Cold,0
42.0,M,Married,5.0,MD,SE,FH,2.74536656,Yes,TLE,3000000.0,ANS,1000000.0,Cold,0
57.0,M,Divorced,3.0,UHS,SE,CB,1.97872981,Yes,ANS,2000000.0,TLE,15000000.0,Cold,0
52.0,F,Married,9.0,UHS,SPT,DD,1.98963518,Yes,PMT,15000000.0,ANS,15000000.0,Cold,0
22.0,F,Single,1.0,LHS,SFT,OT,2.0,No,NO,0.0,PMT,2000000.0,Warm,0
60.0,M,Single,3.0,BD,SPT,PG,9.961212036,No,NO,0.0,INV,5000000.0,Warm,1
19.0,M,Married,6.0,NE,SPT,OM,2.080423881,No,NO,0.0,END,3000000.0,Warm,1
32.0,M,Married,4.0,BD,SPT,PR,6.115668691,Yes,END,2000000.0,TLE,1000000.0,Hot,1
31.0,M,Married,3.0,PD,SPT,RR,9.297202904,Yes,END,1000000.0,INV,2000000.0,Hot,1
23.0,M,Single,5.0,UHS,SPT,OT,2.03152825,No,NO,0.0,INV,2000000.0,Warm,0
54.0,F,Married,4.0,BD,SE,FH,2.752203193,Yes,ANS,3000000.0,TLE,1000000.0,Cold,0
32.0,F,Single,3.0,MD,SE,FH,2.118147828,Yes,INV,15000000.0,TLE,1000000.0,Cold,0
23.0,F,Married,3.0,LHS,SFT,OT,2.615232929,No,NO,0.0,END,3000000.0,Warm,0
48.0,F,Married,5.0,PD,SE,FH,2.073425922,No,NO,0.0,ANS,2000000.0,Cold,0
22.0,M,Single,7.0,MD,SPT,PG,9.00373555,No,NO,0.0,INV,1000000.0,Hot,1
32.0,M,Single,1.0,BD,SPT,PG,9.533795574,No,NO,0.0,ANS,15000000.0,Hot,1
31.0,M,Divorced,5.0,PD,SE,PG,9.197538889,No,NO,0.0,END,15000000.0,Hot,0
43.0,M,Single,2.0,MD,SE,FH,2.606142432,No,NO,0.0,TLE,1000000.0,Cold,0
21.0,M,Married,5.0,NE,SPT,CB,1.179032912,No,NO,0.0,PMT,15000000.0,Cold,0
30.0,F,Married,2.0,UHS,SPT,CB,1.235886104,Yes,INV,3000000.0,ANS,15000000.0,Cold,0
35.0,M,Divorced,7.0,BD,SPT,PG,9.253115147,No,NO,0.0,INV,2000000.0,Hot,0
44.0,M,Single,2.0,BD,SE,FH,2.312025855,No,NO,0.0,ANS,1000000.0,Cold,0
45.0,M,Married,6.0,PD,SPT,BA,6.595246772,Yes,PMT,3000000.0,ANS,2000000.0,Warm,1
49.0,F,Married,7.0,MD,SPT,RR,9.588409997,Yes,ANS,15000000.0,TLE,1000000.0,Warm,0
36.0,M,Divorced,1.0,PD,SPT,RR,9.383255138,No,NO,0.0,ANS,15000000.0,Hot,1
28.0,F,Single,8.0,NE,SPT,PA,4.0,No,NO,0.0,INV,1000000.0,Hot,1
41.0,M,Married,4.0,LHS,SE,DD,1.672368133,No,NO,0.0,PMT,1000000.0,Cold,0
48.0,M,Married,4.0,BD,SPT,PR,6.653521145,No,NO,0.0,ANS,15000000.0,Warm,0
46.0,F,Married,6.0,PD,SE,PG,9.55609475,Yes,ANS,15000000.0,INV,15000000.0,Warm,0
45.0,M,Single,3.0,MD,SPT,RR,9.399431643,Yes,ANS,3000000.0,TLE,2000000.0,Warm,1
55.0,F,Divorced,4.0,NE,SPT,PA,6.306278445,Yes,ANS,15000000.0,TLE,1000000.0,Warm,1
30.0,M,Divorced,4.0,NE,SPT,PA,4.635817752,No,NO,0.0,INV,2000000.0,Hot,1
31.0,M,Married,6.0,LHS,SE,DD,1.557010063,No,NO,0.0,END,15000000.0,Cold,0
31.0,M,Married,5.0,MD,SPT,RR,9.48155428,Yes,INV,2000000.0,END,5000000.0,Hot,0
18.0,M,Single,4.0,NE,SPT,OM,2.157911066,Yes,PMT,15000000.0,ANS,3000000.0,Warm,0
48.0,F,Married,2.0,PD,SPT,RR,9.731573957,Yes,ANS,1000000.0,INV,15000000.0,Warm,1
57.0,F,Divorced,3.0,PD,SPT,RR,10.0,Yes,ANS,15000000.0,TLE,15000000.0,Warm,0
24.0,M,Single,5.0,UHS,SPT,OT,2.299146279,Yes,TLE,50000.0,INV,1000000.0,Warm,0
53.0,M,Married,7.0,BD,SPT,RR,9.735200484,No,NO,0.0,ANS,3000000.0,Warm,1
29.0,M,Single,1.0,BD,SE,FH,1.845615456,No,NO,0.0,ANS,15000000.0,Cold,0
56.0,M,Married,3.0,UHS,SPT,CB,1.999045677,No,NO,0.0,TLE,15000000.0,Cold,0
44.0,M,Married,5.0,BD,SE,FH,2.492034683,Yes,TLE,1000000.0,ANS,2000000.0,Cold,0
38.0,M,Married,2.0,NE,SPT,OM,2.786885938,Yes,PMT,2000000.0,TLE,1000000.0,Cold,0
41.0,M,Married,3.0,UHS,SPT,OT,2.480926209,Yes,TLE,4000000.0,ANS,2000000.0,Cold,0
19.0,F,Single,4.0,NE,SPT,OM,2.0,Yes,PMT,15000000.0,END,15000000.0,Warm,1
38.0,M,Married,9.0,LHS,SFT,OT,2.650270987,Yes,ANS,15000000.0,TLE,1000000.0,Cold,0
21.0,F,Single,3.0,UHS,SE,CF,2.028188137,No,NO,0.0,INV,15000000.0,Warm,0
31.0,M,Divorced,7.0,MD,SE,FH,1.931581854,Yes,TLE,15000000.0,END,1000000.0,Cold,0
38.0,M,Married,4.0,BD,SE,FH,1.953777664,Yes,ANS,4000000.0,TLE,1000000.0,Cold,0
54.0,F,Married,2.0,UHS,SPT,OM,3.12323897,Yes,PMT,2000000.0,TLE,3000000.0,Cold,0
21.0,M,Married,4.0,MD,SE,PG,9.0,No,NO,0.0,INV,3000000.0,Hot,1
40.0,M,Married,5.0,BD,SE,FH,2.384734865,Yes,TLE,50000.0,ANS,2000000.0,Cold,1
30.0,M,Married,10.0,BD,SPT,PG,9.533457493,No,NO,0.0,INV,3000000.0,Hot,1
55.0,F,Married,5.0,MD,SPT,RR,9.838087818,Yes,ANS,2000000.0,INV,15000000.0,Warm,0
39.0,F,Married,3.0,MD,SE,FH,2.203444,Yes,TLE,2000000.0,ANS,15000000.0,Cold,0
49.0,M,Married,5.0,PD,SE,FH,2.453185627,No,NO,0.0,ANS,2000000.0,Cold,0
28.0,F,Divorced,6.0,BD,SE,PG,9.192770461,Yes,END,15000000.0,INV,15000000.0,Hot,1
48.0,F,Married,2.0,BD,SE,FH,2.772143127,Yes,TLE,15000000.0,ANS,2000000.0,Cold,0
48.0,M,Divorced,2.0,PD,SE,FH,2.58895487,Yes,ANS,2000000.0,TLE,1000000.0,Cold,0
54.0,F,Divorced,9.0,PD,SE,PG,9.790817387,Yes,TLE,3000000.0,INV,5000000.0,Warm,1
41.0,M,Married,4.0,MD,SE,PG,9.762711652,No,NO,0.0,ANS,2000000.0,Warm,1
42.0,F,Married,2.0,BD,SPT,PG,9.384899099,Yes,INV,3000000.0,ANS,4000000.0,Warm,1
24.0,F,Married,4.0,PD,SPT,PG,9.47327434,Yes,ANS,15000000.0,END,15000000.0,Hot,1
59.0,F,Divorced,1.0,PD,SPT,RR,9.880794742,Yes,ANS,15000000.0,PMT,15000000.0,Warm,0
54.0,F,Divorced,7.0,MD,SE,PG,9.592454031,Yes,ANS,3000000.0,TLE,5000000.0,Warm,1
56.0,F,Married,4.0,LHS,SFT,OM,2.935911419,Yes,PMT,15000000.0,TLE,15000000.0,Cold,0
46.0,F,Single,3.0,LHS,SE,OM,2.927069318,Yes,TLE,1000000.0,PMT,3000000.0,Cold,0
53.0,M,Married,6.0,UHS,SE,CF,2.395203827,Yes,ANS,4000000.0,TLE,15000000.0,Cold,0
19.0,M,Married,2.0,NE,SPT,PA,4.234526921,No,NO,0.0,TLE,2000000.0,Hot,1
